source,target,date,month
Ashwini Kapoor,Michelle Robinson,2013.06.01,7
Ashwini Kapoor,UKRBB iPad Community,2013.06.01,7
Ashwini Kapoor,Customer Response Team,2013.06.01,7
Ashwini Kapoor,DigitalEagles,2013.06.01,7
Ashwini Kapoor,Telephony,2013.06.01,7
Ashwini Kapoor,Frontline Help,2013.06.01,7
Ashwini Kapoor,Michelle Robinson,2013.06.01,7
Ashwini Kapoor,London Working Together Through Relationship Banking,2013.06.01,7
Ashwini Kapoor,London City Area,2013.06.01,7
Ashwini Kapoor,MyZone Community,2013.06.01,7
Ashwini Kapoor,UKRBB iPad Community,2013.06.01,7
Ashwini Kapoor,Customer Response Team,2013.06.01,7
Ashwini Kapoor,DigitalEagles,2013.06.01,7
Ashwini Kapoor,Telephony,2013.06.01,7
Ashwini Kapoor,Frontline Help,2013.06.01,7
Ashwini Kapoor,Ashwini Kapoor,2013.06.01,7
Ashwini Kapoor,Michelle Robinson,2013.06.01,7
Ashwini Kapoor,London City Area,2013.06.01,7
Ashwini Kapoor,MyZone Community,2013.06.01,7
Ashwini Kapoor,UKRBB iPad Community,2013.06.01,7
Ashwini Kapoor,Customer Response Team,2013.06.01,7
Ashwini Kapoor,DigitalEagles,2013.06.01,7
Ashwini Kapoor,Telephony,2013.06.01,7
Ashwini Kapoor,Frontline Help,2013.06.01,7
Ashwini Kapoor,Michelle Robinson,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,UKRBB iPad Community,2013.06.01,7
Michelle Robinson,Customer Response Team,2013.06.01,7
Michelle Robinson,DigitalEagles,2013.06.01,7
Michelle Robinson,Telephony,2013.06.01,7
Michelle Robinson,Frontline Help,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,UKRBB iPad Community,2013.06.01,7
Michelle Robinson,DigitalEagles,2013.06.01,7
Jill Hillman,MyZone Community,2013.06.01,7
Tom Veal,MyZone Community,2013.06.01,7
Ben Parsons,DigitalEagles,2013.06.01,7
Ben Parsons,MyZone Community,2013.06.01,7
Ben Parsons,Ross Martin,2013.06.01,7
Stacey Stockton,Barclays.com,2013.06.02,7
Stephen Spiers,Barclays.com,2013.06.03,7
Ross Martin,MyZone Community,2013.06.01,7
Angela Jameson,MyZone Community,2013.06.01,7
Ben Parsons,DigitalEagles,2013.06.01,7
David Davies,DigitalEagles,2013.06.01,7
David Davies,David Davies,2013.06.01,7
Siobhan Newmarch,MyZone Community,2013.06.01,7
Siobhan Newmarch,link,2013.06.01,7
David Davies,MyZone Community,2013.06.01,7
Stephen Roles,MyZone Community,2013.06.01,7
Niki Wilson,MyZone Community,2013.06.01,7
Niki Wilson,UKRBB iPad Community,2013.06.01,7
Niki Wilson,DigitalEagles,2013.06.01,7
Martyn Puddick,MyZone Community,2013.06.01,7
Martyn Puddick,MyZone Community,2013.06.01,7
Stacey Stockton,Innov8,2013.06.01,7
Stacey Stockton,KIT Community,2013.06.01,7
Stacey Stockton,Customer Response Team,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Stacey Stockton,UKRBB iPad Community,2013.06.01,7
Stacey Stockton,DigitalEagles,2013.06.01,7
Stacey Stockton,Michelle Robinson,2013.06.01,7
Stacey Stockton,UKRBB iPad Community,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Stacey Stockton,DigitalEagles,2013.06.01,7
Stacey Stockton,Neil Anthony Williams,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,UKRBB iPad Community,2013.06.01,7
Michelle Robinson,DigitalEagles,2013.06.01,7
Brad Tomkinson,xpensit,2013.06.02,7
Ste Dunn,MyZone Community,2013.06.01,7
Ste Dunn,xpensit,2013.06.01,7
Ste Dunn,MyZone Community,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,UKRBB iPad Community,2013.06.01,7
Michelle Robinson,DigitalEagles,2013.06.01,7
Michelle Robinson,Karen Clark,2013.06.01,7
Michelle Robinson,Michelle Robinson,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,UKRBB iPad Community,2013.06.01,7
Michelle Robinson,DigitalEagles,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,UKRBB iPad Community,2013.06.01,7
Michelle Robinson,DigitalEagles,2013.06.01,7
Michelle Robinson,Customer Response Team,2013.06.01,7
Michelle Robinson,Telephony,2013.06.01,7
Michelle Robinson,ThinkSmart,2013.06.01,7
Poll Michelle Robinson,UKRBB iPad Community,2013.06.01,7
Poll Michelle Robinson,Frontline Help,2013.06.01,7
Poll Michelle Robinson,DigitalEagles,2013.06.01,7
Poll Michelle Robinson,MyZone Community,2013.06.01,7
Ben Parsons,UKRBB iPad Community,2013.06.01,7
Ben Parsons,MyZone Community,2013.06.01,7
Ben Parsons,DigitalEagles,2013.06.01,7
Ben Parsons,ThinkSmart,2013.06.01,7
Ben Parsons,Ben Parsons,2013.06.01,7
Ben Parsons,link,2013.06.01,7
Michelle Robinson,Patience George,2013.06.01,7
Michelle Robinson,Patience George,2013.06.01,7
Graham Marnie,MyZone Community,2013.06.01,7
Graham Marnie,Patience George,2013.06.01,7
Graham Marnie,Patience George,2013.06.01,7
Elizabeth Fyfe,MyZone Community,2013.06.01,7
Elizabeth Fyfe,link,2013.06.01,7
Elizabeth Fyfe,Internal Communications,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.02,7
Jonathan Marriott,MyZone Community,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,DigitalEagles,2013.06.01,7
Michelle Robinson,KIT Community,2013.06.01,7
Michelle Robinson,Innov8,2013.06.01,7
Michelle Robinson,Customer Response Team,2013.06.01,7
Michelle Robinson,Telephony,2013.06.01,7
Michelle Robinson,Customer,2013.06.01,7
Michelle Robinson,UKRBB iPad Community,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,UKRBB iPad Community,2013.06.01,7
Michelle Robinson,KIT Community,2013.06.01,7
Michelle Robinson,Business Banking,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,UKRBB iPad Community,2013.06.01,7
Michelle Robinson,KIT Community,2013.06.01,7
Michelle Robinson,Stacey Stockton,2013.06.01,7
Sue Morse,Christopher Rollason,2013.06.01,7
Sue Morse,Stacey Stockton,2013.06.01,7
Sue Morse,Christopher Rollason,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Christopher Rollason,MyZone Community,2013.06.01,7
David Donovan,Solent Comms,2013.06.01,7
David Donovan,WEST SUSSEX SERVICE SUPERSTARS,2013.06.01,7
David Donovan,Southampton Area,2013.06.01,7
David Donovan,MyZone Community,2013.06.01,7
David Donovan,UKRBB iPad Community,2013.06.01,7
David Donovan,DigitalEagles,2013.06.01,7
David Donovan,KIT Community,2013.06.01,7
David Donovan,Robert Lord,2013.06.01,7
David Donovan,Michelle Robinson,2013.06.01,7
David Donovan,Robert Lord,2013.06.01,7
Manuel Romero,Business Banking,2013.06.01,7
Manuel Romero,MyZone Community,2013.06.01,7
Manuel Romero,Michelle Robinson,2013.06.01,7
Manuel Romero,Stuart Cummings,2013.06.01,7
Manuel Romero,Michelle Robinson,2013.06.01,7
Michelle Robinson,Business Banking,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,Stuart Cummings,2013.06.01,7
Michelle Robinson,Michelle Robinson,2013.06.01,7
Paul Williams,UKRBBBranchServiceAlerts,2013.06.01,7
Ben Parsons,Paul Williams,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,UKRBB iPad Community,2013.06.01,7
Michelle Robinson,DigitalEagles,2013.06.01,7
Michelle Robinson,KIT Community,2013.06.01,7
Michelle Robinson,Robert Lord,2013.06.01,7
Michelle Robinson,Robert Lord,2013.06.01,7
Michelle Robinson,Business Banking,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,North East Business Banking,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,Derby & Nottingham Barclays Business G2,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,Cumbria and North Lancashire Business Team,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,Cardiff Business Team,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,Mid Kent Barclays Business Team,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,South Warwickshire & Leicester Business group 2,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,bath & swindon business,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,swansea and west wales business banking,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,Barclays Business,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,Barclays Business Experience London ,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Michelle Robinson,HEATHROW BUSINESS TEAM,2013.06.01,7
Michelle Robinson,MyZone Community,2013.06.01,7
Matthew Latham,MyZone Community,2013.06.01,7
Stacey Stockton,UKRBB iPad Community,2013.06.01,7
Stacey Stockton,DigitalEagles,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Stacey Stockton,Stacey Stockton,2013.06.01,7
Stacey Stockton,UKRBB iPad Community,2013.06.01,7
Stacey Stockton,DigitalEagles,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Stacey Stockton,Stacey Stockton,2013.06.01,7
Shane Tasker,MyZone Community,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Saira Mackney,South West & South Wales Region,2013.06.01,7
Saira Mackney,MyZone Community,2013.06.01,7
Saira Mackney,Stacey Stockton,2013.06.01,7
Manuel Romero,MyZone Community,2013.06.01,7
Manuel Romero,Stacey Stockton,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Stacey Stockton,ThinkSmart,2013.06.01,7
Stacey Stockton,KIT Community,2013.06.01,7
Stacey Stockton,Telephony,2013.06.01,7
Stacey Stockton,UKRBB iPad Community,2013.06.01,7
Stacey Stockton,Innov8,2013.06.01,7
Stacey Stockton,Customer Response Team,2013.06.01,7
Stacey Stockton,Company,2013.06.01,7
Stacey Stockton,Frontline Help,2013.06.01,7
Stacey Stockton,DigitalEagles,2013.06.01,7
Stacey Stockton,Southern Region,2013.06.01,7
Stacey Stockton,Stacey Stockton,2013.06.01,7
Stacey Stockton,Nicholas Karp,2013.06.01,7
Stacey Stockton,KIT Community,2013.06.01,7
Stacey Stockton,Telephony,2013.06.01,7
Stacey Stockton,UKRBB iPad Community,2013.06.01,7
Stacey Stockton,Innov8,2013.06.01,7
Stacey Stockton,Customer Response Team,2013.06.01,7
Stacey Stockton,Company,2013.06.01,7
Stacey Stockton,Frontline Help,2013.06.01,7
Stacey Stockton,DigitalEagles,2013.06.01,7
Stacey Stockton,Southern Region,2013.06.01,7
Stacey Stockton,Nicholas Karp,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Neil Anthony Williams,Hayley Peters,2013.06.01,7
Neil Anthony Williams,Hayley Peters,2013.06.01,7
Hayley Peters,DigitalEagles,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Jessie-Anne Mackay,Solent Comms,2013.06.01,7
Jessie-Anne Mackay,DigitalEagles,2013.06.01,7
Ross Martin,DigitalEagles,2013.06.01,7
Ross Martin,London Working Together Through Relationship Banking,2013.06.01,7
Ross Martin,UKRBB Relationship Banking Forum,2013.06.01,7
Ross Martin,KINGSTON DIGITAL EAGLES,2013.06.01,7
Ross Martin,KINGSTON BRAND AGENT,2013.06.01,7
Ross Martin,You-Shaped Banking,2013.06.01,7
Ross Martin,MyZone Community,2013.06.01,7
Paul Salmon,BarclaycardTechnologyDelivery,2013.06.01,7
Paul Salmon,MyZone Community,2013.06.01,7
Paul Salmon,DigitalEagles,2013.06.01,7
Paul Salmon,UKRBB iPad Community,2013.06.01,7
Paul Salmon,KIT Community,2013.06.01,7
Paul Salmon,Stacey Stockton,2013.06.01,7
Neil Anthony Williams,MyZone Community,2013.06.01,7
Graham Marnie,DigitalEagles,2013.06.01,7
Anisha Madha,North Wales Area,2013.06.01,7
Anisha Madha,Llandudno Branch,2013.06.01,7
Anisha Madha,MyZone Community,2013.06.01,7
Anisha Madha,DigitalEagles,2013.06.01,7
Anisha Madha,UKRBB iPad Community,2013.06.01,7
Anisha Madha,KIT Community,2013.06.01,7
Anisha Madha,James Stanton,2013.06.01,7
Anisha Madha,Stacey Stockton,2013.06.01,7
James Stanton,North Wales Area,2013.06.01,7
James Stanton,Llandudno Branch,2013.06.01,7
James Stanton,MyZone Community,2013.06.01,7
James Stanton,DigitalEagles,2013.06.01,7
James Stanton,UKRBB iPad Community,2013.06.01,7
James Stanton,KIT Community,2013.06.01,7
James Stanton,Stacey Stockton,2013.06.01,7
Stacey Stockton,DigitalEagles,2013.06.01,7
Stacey Stockton,KIT Community,2013.06.01,7
Stacey Stockton,Innov8,2013.06.01,7
Stacey Stockton,Customer Response Team,2013.06.01,7
Stacey Stockton,Telephony,2013.06.01,7
Stacey Stockton,Customer,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Stacey Stockton,UKRBB iPad Community,2013.06.01,7
Stacey Stockton,Stacey Stockton,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Stacey Stockton,UKRBB iPad Community,2013.06.01,7
Anisha Madha,Michelle dawson,2013.06.01,7
Michelle Robinson,Anisha Madha,2013.06.02,7
Michelle Robinson,Anisha Madha,2013.06.01,7
Anisha Madha,DigitalEagles,2013.06.01,7
Manuel Romero,MyZone Community,2013.06.01,7
Manuel Romero,DigitalEagles,2013.06.01,7
Manuel Romero,UKRBB iPad Community,2013.06.01,7
Manuel Romero,KIT Community,2013.06.01,7
Manuel Romero,Stacey Stockton,2013.06.01,7
Matthew Colclough,cannock team,2013.06.01,7
Matthew Colclough,MyZone Community,2013.06.01,7
Matthew Colclough,DigitalEagles,2013.06.01,7
Matthew Colclough,UKRBB iPad Community,2013.06.01,7
Matthew Colclough,KIT Community,2013.06.01,7
Matthew Colclough,Stacey Stockton,2013.06.01,7
David Donovan,Southampton Area,2013.06.01,7
David Donovan,Solent Comms,2013.06.01,7
David Donovan,WEST SUSSEX SERVICE SUPERSTARS,2013.06.01,7
David Donovan,Southern Region,2013.06.01,7
David Donovan,MyZone Community,2013.06.01,7
David Donovan,DigitalEagles,2013.06.01,7
David Donovan,UKRBB iPad Community,2013.06.01,7
David Donovan,KIT Community,2013.06.01,7
David Donovan,Stacey Stockton,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Stacey Stockton,DigitalEagles,2013.06.01,7
Stacey Stockton,UKRBB iPad Community,2013.06.01,7
Stacey Stockton,KIT Community,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
Stacey Stockton,DigitalEagles,2013.06.01,7
Stacey Stockton,UKRBB iPad Community,2013.06.01,7
Stacey Stockton,Frontline Help,2013.06.01,7
Stacey Stockton,KIT Community,2013.06.01,7
Stacey Stockton,Sarah Royal,2013.06.01,7
Stacey Stockton,Robert Lord,2013.06.01,7
Stacey Stockton,Sarah Royal,2013.06.01,7
Stacey Stockton,MyZone Community,2013.06.01,7
David Donovan,MyZone Community,2013.06.01,7
David Donovan,DigitalEagles,2013.06.01,7
David Donovan,Reece Kerridge-McColl,2013.06.01,7
Reece Kerridge-McColl,DigitalEagles,2013.06.01,7
Faye Forrester,Hadrian Caldwell,2013.05.01,6
Faye Forrester,Scott Melville,2013.05.01,6
Faye Forrester,Hadrian Caldwell,2013.05.01,6
Faye Forrester,Frontline Help,2013.05.01,6
Faye Forrester,Getting to the 'Go-To' bank,2013.05.01,6
Faye Forrester,MyZone Community,2013.05.01,6
Faye Forrester,DigitalEagles,2013.05.01,6
Faye Forrester,ThinkSmart,2013.05.01,6
Faye Forrester,Faye Forrester,2013.05.01,6
Faye Forrester,link,2013.05.01,6
Graham Cox,KIT Community,2013.05.01,6
Graham Cox,South West & South Wales Region,2013.05.01,6
Graham Cox,KIT Community,2013.05.01,6
Graham Cox,MyZone Community,2013.05.01,6
Nicola Steen,Gillian Dawson,2013.05.01,6
Nicola Steen,Gillian Dawson,2013.05.01,6
Tim Richardson,MyZone Community,2013.05.01,6
Stephen Spiers,MyZone Community,2013.05.01,6
Stephen Spiers,KIT Community,2013.05.01,6
Stephen Spiers,UKRBB iPad Community,2013.05.01,6
Stephen Spiers,Frontline Help,2013.05.01,6
Stephen Spiers,Customer Response Team,2013.05.01,6
Stephen Spiers,DigitalEagles,2013.05.01,6
Stephen Spiers,Natasha Liedl,2013.05.01,6
Stephen Spiers,Stacey Stockton,2013.05.01,6
Stacey Stockton,MyZone Community,2013.05.01,6
Stacey Stockton,KIT Community,2013.05.01,6
Stacey Stockton,UKRBB iPad Community,2013.05.01,6
Stacey Stockton,Frontline Help,2013.05.01,6
Stacey Stockton,Customer Response Team,2013.05.01,6
Stacey Stockton,DigitalEagles,2013.05.01,6
Richard Orton,RBP,2013.05.01,6
Richard Orton,Retail Lending Services,2013.05.01,6
Richard Orton,Financial Operations Leadership sphere,2013.05.01,6
Richard Orton,MyZone Community,2013.05.01,6
Richard Orton,UKRBB iPad Community,2013.05.01,6
Richard Orton,DigitalEagles,2013.05.01,6
Richard Orton,Customer Response Team,2013.05.01,6
Richard Orton,KIT Community,2013.05.01,6
Richard Orton,Frontline Help,2013.05.01,6
Richard Orton,Stacey Stockton,2013.05.01,6
Mitchell Friday,MyZone Community,2013.05.01,6
Mitchell Friday,MyZone Community,2013.05.01,6
Mitchell Friday,UKRBB iPad Community,2013.05.01,6
Mitchell Friday,DigitalEagles,2013.05.01,6
Mitchell Friday,KIT Community,2013.05.01,6
Mitchell Friday,Customer Response Team,2013.05.01,6
Mitchell Friday,Retail Lending Services,2013.05.01,6
Mitchell Friday,Frontline Help,2013.05.01,6
Mitchell Friday,MyZone Community,2013.05.01,6
Mitchell Friday,Joanne Atkin,2013.05.01,6
Mitchell Friday,Lee Chawner,2013.05.01,6
Mitchell Friday,MyZone Community,2013.05.01,6
Stacey Stockton,MyZone Community,2013.05.01,6
Stacey Stockton,UKRBB iPad Community,2013.05.01,6
Stacey Stockton,DigitalEagles,2013.05.01,6
Stacey Stockton,Customer Response Team,2013.05.01,6
Stacey Stockton,KIT Community,2013.05.01,6
Stacey Stockton,Frontline Help,2013.05.01,6
Stacey Stockton,MyZone Community,2013.05.01,6
Ross Martin,MyZone Community,2013.05.01,6
Ross Martin,(Stacey Stockton),2013.05.01,6
Ross Martin,KINGSTON DIGITAL EAGLES,2013.05.01,6
Ross Martin,Stacey Stockton,2013.05.01,6
Ross Martin,MyZone Community,2013.05.01,6
Neil Anthony Williams,MyZone Community,2013.05.01,6
Pamela Moss,ThinkSmart,2013.04.01,5
Pamela Moss,we are not all technical genises,2013.04.01,5
Carly Sclare,Enfield,2013.04.01,5
Carly Sclare,BTC Radbroke Community,2013.04.01,5
Carly Sclare,Wrexham Team Hub,2013.04.01,5
Carly Sclare,Fraud Operations,2013.04.01,5
Carly Sclare,Frontline Help,2013.04.01,5
Carly Sclare,UKRBB iPad Community,2013.04.01,5
Carly Sclare,DigitalEagles,2013.04.01,5
Carly Sclare,MyZone Community,2013.04.01,5
Carly Sclare,Getting to the 'Go-To' bank,2013.04.01,5
Carly Sclare,ThinkSmart,2013.04.01,5
Carly Sclare,Yvonne Leather,2013.04.01,5
Carly Sclare,Susan Williams,2013.04.01,5
Carly Sclare,Faye Forrester,2013.04.01,5
Carly Sclare,Faye Forrester,2013.04.01,5
Yvonne Leather,BTC Radbroke Community,2013.04.01,5
Yvonne Leather,Susan Williams,2013.04.01,5
Yvonne Leather,Fraud Operations,2013.04.01,5
Yvonne Leather,Frontline Help,2013.04.01,5
Yvonne Leather,UKRBB iPad Community,2013.04.01,5
Yvonne Leather,DigitalEagles,2013.04.01,5
Yvonne Leather,MyZone Community,2013.04.01,5
Yvonne Leather,Getting to the 'Go-To' bank,2013.04.01,5
Yvonne Leather,ThinkSmart,2013.04.01,5
Yvonne Leather,Susan Williams,2013.04.01,5
Yvonne Leather,Faye Forrester,2013.04.01,5
Yvonne Leather,Faye Forrester,2013.04.01,5
Susan Williams,Wrexham Team Hub,2013.04.01,5
Susan Williams,Fraud Operations,2013.04.01,5
Susan Williams,Frontline Help,2013.04.01,5
Susan Williams,UKRBB iPad Community,2013.04.01,5
Susan Williams,DigitalEagles,2013.04.01,5
Susan Williams,MyZone Community,2013.04.01,5
Susan Williams,Getting to the 'Go-To' bank,2013.04.01,5
Susan Williams,ThinkSmart,2013.04.01,5
Susan Williams,Faye Forrester,2013.04.01,5
Susan Williams,Faye Forrester,2013.04.01,5
Faye Forrester,MyZone Community,2013.04.01,5
Faye Forrester,Resource Planning,2013.04.01,5
Faye Forrester,Fraud Operations,2013.04.01,5
Faye Forrester,Frontline Help,2013.04.01,5
Faye Forrester,UKRBB iPad Community,2013.04.01,5
Faye Forrester,DigitalEagles,2013.04.01,5
Faye Forrester,MyZone Community,2013.04.01,5
Faye Forrester,Getting to the 'Go-To' bank,2013.04.01,5
Faye Forrester,ThinkSmart,2013.04.01,5
Faye Forrester,Faye Forrester,2013.04.01,5
Faye Forrester,Faye Forrester,2013.04.01,5
Faye Forrester,Faye Forrester,2013.04.01,5
Faye Forrester,Resourcing & Leadership Tool,2013.04.01,5
Faye Forrester,Resource Planning,2013.04.01,5
Faye Forrester,Fraud Operations,2013.04.01,5
Faye Forrester,Frontline Help,2013.04.01,5
Faye Forrester,UKRBB iPad Community,2013.04.01,5
Faye Forrester,DigitalEagles,2013.04.01,5
Faye Forrester,MyZone Community,2013.04.01,5
Faye Forrester,Getting to the 'Go-To' bank,2013.04.01,5
Faye Forrester,ThinkSmart,2013.04.01,5
Faye Forrester,Faye Forrester,2013.04.01,5
Faye Forrester,Faye Forrester,2013.04.01,5
Faye Forrester,Faye Forrester,2013.04.01,5
Faye Forrester,Resource Planning,2013.04.01,5
Faye Forrester,Fraud Operations,2013.04.01,5
Faye Forrester,Frontline Help,2013.04.01,5
Faye Forrester,UKRBB iPad Community,2013.04.01,5
Faye Forrester,DigitalEagles,2013.04.01,5
Faye Forrester,MyZone Community,2013.04.01,5
Faye Forrester,Getting to the 'Go-To' bank,2013.04.01,5
Faye Forrester,ThinkSmart,2013.04.01,5
Faye Forrester,Faye Forrester,2013.04.01,5
Faye Forrester,Faye Forrester,2013.04.01,5
Faye Forrester,Fraud Operations,2013.04.01,5
Faye Forrester,Frontline Help,2013.04.01,5
Faye Forrester,UKRBB iPad Community,2013.04.01,5
Faye Forrester,DigitalEagles,2013.04.01,5
Faye Forrester,MyZone Community,2013.04.01,5
Faye Forrester,Getting to the 'Go-To' bank,2013.04.01,5
Faye Forrester,ThinkSmart,2013.04.01,5
Faye Forrester,Faye Forrester,2013.04.01,5
Faye Forrester,link,2013.04.01,5
Stacey Stockton,ThinkSmart,2013.04.01,5
Stacey Stockton,MyZone Community,2013.04.01,5
